corrida,qualidade,secao,sequencia,sequenciatotal,acoatual,al_min,c_min,c_max,n_min,s_min,corridasciclo,panela,vidapanela,temperaturaliquidus,temperaturaobjetivada,sugestaomodelolegado,temperaturasaidafp,tempociclo,temperaturamediareal
127035,7FEAB,150,3.0,4.0,X,0.02,0.19,0.21,0.009,0.02,8.0,15.0,33.0,1506.0,1551.0,1679.3004150390625,1691.0,2088.0,1557.0
127034,7FEAB,150,2.0,4.0,X,0.02,0.19,0.21,0.009,0.02,20.0,6.0,50.0,1506.0,1551.0,1675.93994140625,1686.0,5653.0,1555.0
127033,7FEAB,150,1.0,4.0,X,0.02,0.19,0.21,0.009,0.02,4.0,4.0,4.0,1506.0,1551.0,1704.572998046875,1710.0,965.0,1559.0
127032,7FEAB,150,4.0,8.0,X,0.02,0.19,0.21,0.009,0.02,22.0,1.0,22.0,1506.0,1551.0,1678.5765380859375,1676.0,5949.0,1550.0
127031,7FEAB,150,3.0,8.0,X,0.02,0.19,0.21,0.009,0.02,23.0,3.0,26.0,1506.0,1551.0,1677.1505126953125,1680.0,6469.0,
127030,7FEAB,150,2.0,8.0,X,0.02,0.19,0.21,0.009,0.02,7.0,15.0,32.0,1506.0,1551.0,1679.3714599609375,1683.0,1745.0,1555.0
127029,7FEAB,150,1.0,8.0,X,0.02,0.19,0.21,0.009,0.02,19.0,6.0,49.0,1506.0,1551.0,1692.743896484375,1690.0,5314.0,1560.0
127028,D398B,150,3.0,3.0,X,0.02,0.2,0.22,0.009,0.02,3.0,4.0,3.0,1506.0,1551.0,1672.5980224609375,1676.0,636.0,1562.0
127027,D398B,150,2.0,3.0,X,0.02,0.2,0.22,0.009,0.02,21.0,1.0,21.0,1506.0,1551.0,1664.667236328125,1666.0,5625.0,1556.0
127026,D398B,150,1.0,3.0,X,0.02,0.2,0.22,0.009,0.02,22.0,3.0,25.0,1506.0,1551.0,1675.7418212890625,1676.0,6131.0,1549.0
127025,4B82B,150,8.0,8.0,X,0.02,0.3,0.33,0.006,0.02,6.0,15.0,31.0,1495.0,1545.0,1652.5703125,1655.0,1391.0,1551.0
127024,4B82B,150,7.0,8.0,X,0.02,0.3,0.33,0.006,0.02,18.0,6.0,48.0,1495.0,1545.0,1650.646484375,1654.0,4965.0,1556.0
127023,4B82B,150,6.0,8.0,X,0.02,0.3,0.33,0.006,0.02,2.0,4.0,2.0,1495.0,1545.0,1660.6353759765625,1672.0,289.0,1550.0
127022,4B82B,150,5.0,8.0,X,0.02,0.3,0.33,0.006,0.02,20.0,1.0,20.0,1495.0,1545.0,1650.6881103515625,1655.0,5282.0,1549.0
127021,4B82B,150,4.0,8.0,X,0.02,0.3,0.33,0.006,0.02,21.0,3.0,24.0,1495.0,1545.0,1651.2823486328125,1658.0,5803.0,1547.0
127020,4B82B,150,3.0,8.0,X,0.02,0.3,0.33,0.006,0.02,5.0,15.0,30.0,1495.0,1545.0,1650.8533935546875,1655.0,1115.0,1554.0
127019,4B82B,150,2.0,8.0,X,0.02,0.3,0.33,0.006,0.02,17.0,6.0,47.0,1495.0,1545.0,1651.806640625,1652.0,4682.0,1554.0
127018,4B82B,150,1.0,8.0,X,0.02,0.3,0.33,0.006,0.02,1.0,4.0,1.0,1495.0,1545.0,1701.7882080078125,1708.0,0.0,1558.0
127017,E109B,150,5.0,5.0,X,0.02,0.2,0.22,0.0,0.02,19.0,1.0,19.0,1502.0,1552.0,1660.30322265625,1669.0,4990.0,1555.0
127016,E109B,150,4.0,5.0,X,0.02,0.2,0.22,0.0,0.02,20.0,3.0,23.0,1502.0,1552.0,1660.0816650390625,1677.0,5498.0,1542.0
127015,87A17,150,3.0,5.0,X,0.022,0.2,0.22,0.0,0.02,4.0,15.0,29.0,1505.0,1555.0,1673.241455078125,1685.0,789.0,1554.0
127014,E7999,150,2.0,5.0,X,0.02,0.16,0.18,0.012,0.01,16.0,6.0,46.0,1506.0,1551.0,1671.43408203125,1675.0,4348.0,1555.0
127013,E7999,150,1.0,5.0,X,0.02,0.16,0.18,0.012,0.01,18.0,1.0,18.0,1506.0,1551.0,1688.8292236328125,1690.0,4665.0,1560.0
127012,8E733,150,3.0,3.0,X,0.02,0.19,0.22,0.01,0.02,19.0,3.0,22.0,1506.0,1551.0,1653.456787109375,1661.0,5165.0,1569.0
127011,8E733,150,2.0,3.0,X,0.02,0.19,0.22,0.01,0.02,3.0,15.0,28.0,1506.0,1551.0,1651.74853515625,1655.0,476.0,1562.0
127010,80160,150,1.0,3.0,X,0.015,0.4,0.45,0.0,0.02,15.0,6.0,45.0,1487.0,1542.0,1669.180419921875,1672.0,4045.0,1558.0
127009,47D7D,150,4.0,4.0,X,0.0,0.37,0.41,0.011,0.08,17.0,1.0,17.0,1480.0,1530.0,1632.56982421875,1649.0,4411.0,1547.0
127008,47D7D,150,3.0,4.0,X,0.0,0.37,0.41,0.011,0.08,18.0,3.0,21.0,1480.0,1530.0,1621.42431640625,1631.0,4929.0,1539.0
127007,9A58C,150,2.0,4.0,X,0.0,0.37,0.45,0.008,0.08,2.0,15.0,27.0,1480.0,1530.0,1632.3321533203125,1635.0,234.0,1542.0
127006,592C4,150,1.0,4.0,X,0.0,0.37,0.4,0.008,0.08,14.0,6.0,44.0,1484.0,1524.0,1653.195556640625,1644.0,3800.0,1541.0
127005,F32D6,150,4.0,4.0,X,0.0,0.4,0.44,0.0,0.03,16.0,1.0,16.0,1485.0,1525.0,1626.57763671875,1631.0,4171.0,1547.0
127004,F32D6,150,3.0,4.0,X,0.0,0.4,0.44,0.0,0.03,17.0,3.0,20.0,1485.0,1525.0,1623.2066650390625,1638.0,4685.0,1542.0
127003,F32D6,150,2.0,4.0,X,0.0,0.4,0.44,0.0,0.03,1.0,15.0,26.0,1485.0,1525.0,1646.0833740234375,1639.0,0.0,1532.0
127002,F32D6,150,1.0,4.0,X,0.0,0.4,0.44,0.0,0.03,13.0,6.0,43.0,1485.0,1525.0,1643.144775390625,1648.0,3571.0,1544.0
127001,27A7C,150,5.0,5.0,X,0.02,0.43,0.47,0.0,0.015,15.0,1.0,15.0,1480.0,1530.0,1642.2520751953125,1657.0,3921.0,1549.0
127000,27A7C,150,4.0,5.0,X,0.02,0.43,0.47,0.0,0.015,16.0,3.0,19.0,1480.0,1530.0,1644.000244140625,1644.0,4443.0,1530.0
126999,27A7C,150,3.0,5.0,X,0.02,0.43,0.47,0.0,0.015,15.0,7.0,47.0,1480.0,1530.0,1636.1953125,1648.0,4224.0,1545.0
126998,27A7C,150,7.0,10.0,X,0.02,0.43,0.47,0.0,0.015,14.0,1.0,14.0,1480.0,1530.0,1631.7855224609375,1650.0,3709.0,1538.0
126997,27A7C,150,6.0,10.0,X,0.02,0.43,0.47,0.0,0.015,12.0,6.0,42.0,1480.0,1530.0,1630.3525390625,1633.0,3228.0,1546.0
126996,27A7C,150,5.0,10.0,X,0.02,0.43,0.47,0.0,0.015,15.0,3.0,18.0,1480.0,1530.0,1635.47607421875,1638.0,4172.0,1542.0
126995,27A7C,150,4.0,10.0,X,0.02,0.43,0.47,0.0,0.015,14.0,7.0,46.0,1480.0,1530.0,1634.020751953125,1646.0,3993.0,1549.0
126994,27A7C,150,3.0,10.0,X,0.02,0.43,0.47,0.0,0.015,13.0,1.0,13.0,1480.0,1530.0,1634.50341796875,1636.0,3471.0,1538.0
126993,A2DFA,150,2.0,10.0,X,0.005,0.43,0.5,0.0,0.0,11.0,6.0,41.0,1480.0,1525.0,1619.0831298828125,1622.0,2985.0,1552.0
126992,4D097,150,1.0,10.0,X,0.015,0.51,0.55,0.0,0.01,14.0,3.0,17.0,1487.0,1537.0,1657.3203125,1654.0,3917.0,1553.0
126991,BB21B,150,6.0,6.0,V,0.0,0.45,0.48,0.018,0.05,13.0,7.0,45.0,1472.0,1517.0,1619.041015625,1639.0,3731.0,1536.0
126990,BB21B,150,5.0,6.0,V,0.0,0.45,0.48,0.018,0.05,12.0,1.0,12.0,1472.0,1517.0,1621.075927734375,1635.0,3214.0,1526.0
126989,F4A5E,150,4.0,6.0,V,0.01,0.35,0.37,0.01,0.045,10.0,6.0,40.0,1482.0,1542.0,1649.2130126953125,1667.0,2726.0,1553.0
126988,F4A5E,150,3.0,6.0,V,0.01,0.35,0.37,0.01,0.045,13.0,3.0,16.0,1482.0,1542.0,1648.3255615234375,1660.0,3667.0,1549.0
126987,F4A5E,150,2.0,6.0,V,0.01,0.35,0.37,0.01,0.045,13.0,8.0,60.0,1482.0,1542.0,1648.6224365234375,1651.0,3750.0,1552.0
126986,44D42,150,1.0,6.0,V,0.01,0.34,0.37,0.01,0.02,12.0,7.0,44.0,1489.0,1534.0,1642.2222900390625,1641.0,3431.0,1549.0
126985,DDC4A,150,5.0,5.0,X,0.01,0.32,0.38,0.0,0.0,11.0,1.0,11.0,1493.0,1543.0,1640.257568359375,1643.0,2915.0,1552.0
126984,DDC4A,150,4.0,5.0,X,0.01,0.32,0.38,0.0,0.0,9.0,6.0,39.0,1493.0,1543.0,1638.0860595703125,1639.0,2433.0,1564.0
126983,E1B6A,150,3.0,5.0,X,0.02,0.18,0.2,0.0,0.015,12.0,3.0,15.0,1501.0,1546.0,1657.4375,1658.0,3373.0,1559.0
126982,E1B6A,150,2.0,5.0,X,0.02,0.18,0.2,0.0,0.015,12.0,8.0,59.0,1501.0,1546.0,1646.82861328125,1645.0,3464.0,1547.0
126981,D2F4A,150,1.0,5.0,V,0.01,0.36,0.38,0.012,0.02,11.0,7.0,43.0,1481.0,1536.0,1666.3486328125,1670.0,3146.0,1558.0
126980,7FEAB,150,4.0,4.0,X,0.02,0.19,0.21,0.009,0.02,10.0,1.0,10.0,1506.0,1551.0,1676.4068603515625,1678.0,2625.0,1557.0
126979,7FEAB,150,3.0,4.0,X,0.02,0.19,0.21,0.009,0.02,8.0,6.0,38.0,1506.0,1551.0,1674.552490234375,1678.0,2142.0,1567.0
126978,7FEAB,150,2.0,4.0,X,0.02,0.19,0.21,0.009,0.02,11.0,3.0,14.0,1506.0,1551.0,1675.3916015625,1685.0,3076.0,1559.0
126977,7FEAB,150,1.0,4.0,X,0.02,0.19,0.21,0.009,0.02,11.0,8.0,58.0,1506.0,1551.0,1693.9935302734375,1693.0,3160.0,1561.0
126976,2CC2D,150,7.0,7.0,X,0.015,0.08,0.11,0.0,0.0,10.0,7.0,42.0,1522.0,1557.0,1660.9793701171875,1673.0,2849.0,1577.0
126975,2CC2D,150,6.0,7.0,X,0.015,0.08,0.11,0.0,0.0,9.0,1.0,9.0,1522.0,1557.0,1649.147705078125,1664.0,2333.0,1568.0
126974,E0B89,150,5.0,7.0,X,0.02,0.22,0.25,0.01,0.015,7.0,6.0,37.0,1501.0,1541.0,1648.898681640625,1655.0,1850.0,1554.0
126973,1E6E6,150,4.0,7.0,X,0.025,0.19,0.23,0.01,0.015,10.0,3.0,13.0,1505.0,1550.0,1652.4678955078125,1656.0,2794.0,1557.0
126972,1E6E6,150,3.0,7.0,X,0.025,0.19,0.23,0.01,0.015,10.0,8.0,57.0,1505.0,1550.0,1652.8475341796875,1655.0,2879.0,1555.0
126971,05ED3,150,2.0,7.0,X,0.01,0.25,0.28,0.009,0.02,9.0,7.0,41.0,1498.0,1538.0,1649.1695556640625,1650.0,2561.0,1549.0
126970,05ED3,150,1.0,7.0,X,0.01,0.25,0.28,0.009,0.02,8.0,1.0,8.0,1498.0,1538.0,1661.10986328125,1664.0,2043.0,1545.0
126969,A7B3C,150,2.0,2.0,X,0.025,0.2,0.23,0.01,0.01,6.0,6.0,36.0,1504.0,1549.0,1651.6080322265625,1650.0,1513.0,1558.0
126968,A7B3C,150,2.0,3.0,X,0.025,0.2,0.23,0.01,0.01,9.0,3.0,12.0,1504.0,1549.0,1647.9720458984375,1645.0,2453.0,1548.0
126967,A7B3C,150,1.0,3.0,X,0.025,0.2,0.23,0.01,0.01,9.0,8.0,56.0,1504.0,1549.0,1668.0474853515625,1665.0,2533.0,1552.0
126966,9E44C,150,7.0,7.0,X,0.02,0.18,0.2,0.01,0.02,7.0,1.0,7.0,1500.0,1540.0,1653.71533203125,1665.0,1745.0,1556.0
126965,9E44C,150,6.0,7.0,X,0.02,0.18,0.2,0.01,0.02,8.0,7.0,40.0,1500.0,1540.0,1650.037109375,1657.0,2148.0,1555.0
126964,E60DC,150,5.0,7.0,X,0.02,0.18,0.2,0.01,0.0,5.0,6.0,35.0,1504.0,1544.0,1644.3675537109375,1642.0,1204.0,1553.0
126963,AA222,150,4.0,7.0,X,0.018,0.19,0.22,0.0,0.025,8.0,3.0,11.0,1502.0,1542.0,1659.296630859375,1657.0,2142.0,1555.0
126962,AA222,150,3.0,7.0,X,0.018,0.19,0.22,0.0,0.025,8.0,8.0,55.0,1502.0,1542.0,1653.960205078125,1656.0,2224.0,1555.0
126961,AA222,150,2.0,7.0,X,0.018,0.19,0.22,0.0,0.025,6.0,1.0,6.0,1502.0,1542.0,1654.56396484375,1656.0,1439.0,1550.0
126960,4F121,150,1.0,7.0,X,0.01,0.38,0.43,0.0,0.0,7.0,7.0,39.0,1480.0,1525.0,1661.825927734375,1665.0,1842.0,1541.0
126959,CA2FD,150,9.0,9.0,X,0.02,0.15,0.17,0.009,0.02,4.0,6.0,34.0,1507.0,1551.0,1662.1207275390625,1666.0,895.0,1564.0
126958,CA2FD,150,8.0,9.0,X,0.02,0.15,0.17,0.009,0.02,7.0,3.0,10.0,1507.0,1551.0,1660.648193359375,1662.0,1837.0,1562.0
126957,CA2FD,150,7.0,9.0,X,0.02,0.15,0.17,0.009,0.02,7.0,8.0,54.0,1507.0,1551.0,1658.925048828125,1661.0,1920.0,1572.0
126956,CA2FD,150,6.0,9.0,X,0.02,0.15,0.17,0.009,0.02,5.0,1.0,5.0,1507.0,1551.0,1659.5693359375,1662.0,1136.0,1561.0
126955,CA2FD,150,5.0,9.0,X,0.02,0.15,0.17,0.009,0.02,6.0,7.0,38.0,1507.0,1551.0,1658.4583740234375,1664.0,1540.0,1555.0
126954,CA2FD,150,4.0,9.0,X,0.02,0.15,0.17,0.009,0.02,3.0,6.0,33.0,1507.0,1551.0,1655.1136474609375,1666.0,600.0,1558.0
126953,CA2FD,150,3.0,9.0,X,0.02,0.15,0.17,0.009,0.02,6.0,3.0,9.0,1507.0,1551.0,1656.727294921875,1664.0,1540.0,1554.0
126952,CA2FD,150,2.0,9.0,X,0.02,0.15,0.17,0.009,0.02,6.0,8.0,53.0,1507.0,1551.0,1661.5565185546875,1662.0,1618.0,1559.0
126951,CA2FD,150,1.0,9.0,X,0.02,0.15,0.17,0.009,0.02,4.0,1.0,4.0,1507.0,1551.0,1684.7467041015625,1688.0,844.0,1561.0
126950,F7AB5,150,7.0,7.0,X,0.015,0.42,0.44,0.0,0.02,5.0,7.0,37.0,1481.0,1526.0,1628.3773193359375,1631.0,1226.0,1531.0
126949,5692D,150,6.0,7.0,X,0.01,0.39,0.41,0.0,0.01,2.0,6.0,32.0,1486.0,1531.0,1630.4925537109375,1637.0,284.0,1545.0
126948,57414,150,5.0,7.0,X,0.01,0.38,0.43,0.0,0.02,5.0,3.0,8.0,1486.0,1531.0,1632.363037109375,1639.0,1229.0,1541.0
126947,57414,150,4.0,7.0,X,0.01,0.38,0.43,0.0,0.02,5.0,8.0,52.0,1486.0,1531.0,1627.3148193359375,1630.0,1317.0,1531.0
126946,57414,150,3.0,7.0,X,0.01,0.38,0.43,0.0,0.02,3.0,1.0,3.0,1486.0,1531.0,1636.5985107421875,1659.0,542.0,1538.0
126945,B3CD5,150,2.0,7.0,X,0.015,0.41,0.44,0.0,0.02,4.0,7.0,36.0,1484.0,1519.0,1630.963623046875,1626.0,938.0,1530.0
126944,B3CD5,150,1.0,7.0,X,0.015,0.41,0.44,0.0,0.02,1.0,6.0,31.0,1484.0,1519.0,1662.904296875,1659.0,0.0,1528.0
126943,8E733,150,6.0,6.0,X,0.02,0.19,0.22,0.01,0.02,4.0,3.0,7.0,1506.0,1551.0,1650.1021728515625,1662.0,862.0,1564.0
126942,8E733,150,5.0,6.0,X,0.02,0.19,0.22,0.01,0.02,2.0,1.0,2.0,1506.0,1551.0,1656.822021484375,1670.0,227.0,1566.0
126941,8E733,150,4.0,6.0,X,0.02,0.19,0.22,0.01,0.02,4.0,8.0,51.0,1506.0,1551.0,1657.0660400390625,1654.0,892.0,1562.0
126940,8E733,150,3.0,6.0,X,0.02,0.19,0.22,0.01,0.02,3.0,7.0,35.0,1506.0,1551.0,1657.0902099609375,1658.0,574.0,1561.0
126939,8E733,150,2.0,6.0,X,0.02,0.19,0.22,0.01,0.02,3.0,3.0,6.0,1506.0,1551.0,1656.0064697265625,1656.0,637.0,1543.0
126938,8E733,150,1.0,6.0,X,0.02,0.19,0.22,0.01,0.02,1.0,1.0,1.0,1506.0,1551.0,1692.590087890625,1696.0,0.0,1551.0
126937,68448,150,6.0,6.0,X,0.02,0.15,0.17,0.008,0.02,3.0,2.0,62.0,1507.0,1551.0,1662.8092041015625,1668.0,590.0,1571.0
126936,E7999,150,5.0,6.0,X,0.02,0.16,0.18,0.012,0.01,3.0,8.0,50.0,1506.0,1551.0,1670.242431640625,1671.0,596.0,1562.0
126935,E7999,150,4.0,6.0,X,0.02,0.16,0.18,0.012,0.01,2.0,7.0,34.0,1506.0,1551.0,1667.9576416015625,1670.0,279.0,1559.0
126934,E7999,150,3.0,6.0,X,0.02,0.16,0.18,0.012,0.01,4.0,6.0,30.0,1506.0,1551.0,1666.52099609375,1669.0,1084.0,1559.0
126933,E7999,150,2.0,6.0,X,0.02,0.16,0.18,0.012,0.01,2.0,3.0,5.0,1506.0,1551.0,1665.933837890625,1666.0,286.0,1550.0
126932,C2394,150,1.0,6.0,X,0.02,0.17,0.22,0.01,0.01,2.0,2.0,61.0,1502.0,1547.0,1674.8951416015625,1667.0,293.0,1546.0
126931,7F484,150,8.0,8.0,X,0.02,0.15,0.17,0.008,0.02,2.0,8.0,49.0,1512.0,1557.0,1664.3123779296875,1676.0,313.0,1571.0
126930,7BE94,150,7.0,8.0,X,0.02,0.15,0.17,0.008,0.02,1.0,7.0,33.0,1509.0,1554.0,1671.44482421875,1685.0,0.0,1571.0
126929,80160,150,6.0,8.0,X,0.015,0.4,0.45,0.0,0.02,3.0,6.0,29.0,1487.0,1542.0,1644.8780517578125,1648.0,803.0,1549.0
126928,80160,150,5.0,8.0,X,0.015,0.4,0.45,0.0,0.02,1.0,3.0,4.0,1487.0,1542.0,1659.9669189453125,1673.0,0.0,1552.0
126927,80160,150,4.0,8.0,X,0.015,0.4,0.45,0.0,0.02,1.0,2.0,60.0,1487.0,1542.0,1664.6009521484375,1663.0,0.0,1559.0
126926,80160,150,3.0,8.0,X,0.015,0.4,0.45,0.0,0.02,1.0,8.0,48.0,1487.0,1542.0,1662.0059814453125,1675.0,0.0,1553.0
126925,80160,150,6.0,6.0,X,0.015,0.4,0.45,0.0,0.02,2.0,6.0,28.0,1487.0,1542.0,1641.4002685546875,1667.0,309.0,1541.0
126924,80160,150,5.0,6.0,X,0.015,0.4,0.45,0.0,0.02,3.0,2.0,60.0,1487.0,1542.0,1641.7919921875,1666.0,556.0,
126923,80160,150,4.0,6.0,X,0.015,0.4,0.45,0.0,0.02,3.0,3.0,3.0,1487.0,1542.0,1650.935546875,1660.0,561.0,1555.0
126922,80160,150,3.0,6.0,X,0.015,0.4,0.45,0.0,0.02,3.0,7.0,31.0,1487.0,1542.0,1643.4478759765625,1645.0,576.0,1551.0
126921,80160,150,2.0,6.0,X,0.015,0.4,0.45,0.0,0.02,2.0,8.0,47.0,1487.0,1542.0,1641.3956298828125,1644.0,302.0,1545.0
126920,80160,150,1.0,6.0,X,0.015,0.4,0.45,0.0,0.02,1.0,6.0,27.0,1487.0,1542.0,1683.1478271484375,1683.0,0.0,1552.0
126919,CA2FD,150,7.0,7.0,X,0.02,0.15,0.17,0.009,0.02,2.0,2.0,59.0,1507.0,1551.0,1662.315673828125,1663.0,243.0,1573.0
126918,63654,150,6.0,7.0,X,0.01,0.38,0.45,0.0,0.0,2.0,3.0,2.0,1487.0,1532.0,1643.6441650390625,1647.0,248.0,1552.0
126917,AB910,150,5.0,7.0,X,0.02,0.4,0.45,0.0,0.02,2.0,7.0,30.0,1483.0,1538.0,1645.1270751953125,1643.0,280.0,1551.0
126916,AB910,150,4.0,7.0,X,0.02,0.4,0.45,0.0,0.02,1.0,8.0,46.0,1483.0,1538.0,1655.8365478515625,1660.0,0.0,1552.0
126915,AB910,150,3.0,7.0,X,0.02,0.4,0.45,0.0,0.02,1.0,2.0,58.0,1483.0,1538.0,1655.01123046875,1657.0,0.0,1547.0
126914,AB910,150,2.0,7.0,X,0.02,0.4,0.45,0.0,0.02,1.0,3.0,1.0,1483.0,1538.0,1662.327392578125,1664.0,0.0,1552.0
126913,AB910,150,1.0,7.0,X,0.02,0.4,0.45,0.0,0.02,1.0,7.0,29.0,1483.0,1538.0,1681.585693359375,1684.0,0.0,1550.0
126912,36AD7,300,3.0,3.0,X,0.01,0.47,0.52,0.0,0.02,26.0,6.0,26.0,1474.0,1530.0,1642.55078125,1649.0,7970.0,1542.0
126911,36AD7,300,2.0,3.0,X,0.01,0.47,0.52,0.0,0.02,4.0,8.0,45.0,1474.0,1530.0,1641.39306640625,1644.0,941.0,1548.0
126910,5AF4D,300,1.0,3.0,V,0.006,0.43,0.46,0.015,0.06,7.0,15.0,25.0,1470.0,1515.0,1653.3702392578125,1663.0,1928.0,1528.0
126909,D398B,300,5.0,5.0,X,0.02,0.2,0.22,0.009,0.02,8.0,2.0,57.0,1506.0,1551.0,1679.520751953125,1685.0,2228.0,1565.0
126908,D398B,300,4.0,5.0,X,0.02,0.2,0.22,0.009,0.02,6.0,7.0,28.0,1506.0,1551.0,1674.5660400390625,1678.0,1627.0,1562.0
126907,D398B,300,3.0,5.0,X,0.02,0.2,0.22,0.009,0.02,25.0,6.0,25.0,1506.0,1551.0,1673.801513671875,1677.0,7673.0,1553.0
126906,7FEAB,300,2.0,5.0,X,0.02,0.19,0.21,0.009,0.02,3.0,8.0,44.0,1506.0,1546.0,1659.8955078125,1680.0,645.0,1561.0
126905,7FEAB,300,1.0,5.0,X,0.02,0.19,0.21,0.009,0.02,6.0,15.0,24.0,1506.0,1546.0,1689.34228515625,1708.0,1640.0,1561.0
126904,BF6EC,300,4.0,4.0,X,0.02,0.19,0.23,0.009,0.015,7.0,2.0,56.0,1504.0,1549.0,1663.69970703125,1660.0,1936.0,1549.0
126903,1E6E6,300,3.0,4.0,X,0.025,0.19,0.23,0.01,0.015,5.0,7.0,27.0,1505.0,1545.0,1664.223876953125,1663.0,1338.0,1543.0
126902,1E6E6,300,2.0,4.0,X,0.025,0.19,0.23,0.01,0.015,24.0,6.0,24.0,1505.0,1545.0,1661.7120361328125,1670.0,7378.0,1556.0
126901,E1B6A,300,1.0,4.0,X,0.02,0.18,0.2,0.0,0.015,2.0,8.0,43.0,1501.0,1546.0,1695.7021484375,1685.0,342.0,1555.0
126900,889AE,300,3.0,3.0,B,0.02,0.16,0.18,0.012,0.01,5.0,15.0,23.0,1507.0,1532.0,1641.0849609375,1654.0,1341.0,1556.0
126899,889AE,300,2.0,3.0,B,0.02,0.16,0.18,0.012,0.01,6.0,2.0,55.0,1507.0,1532.0,1643.42431640625,1648.0,1632.0,1547.0
126898,889AE,300,1.0,3.0,B,0.02,0.16,0.18,0.012,0.01,4.0,7.0,26.0,1507.0,1532.0,1671.70947265625,1677.0,1024.0,1543.0
126897,5E13D,300,3.0,3.0,X,0.005,0.55,0.57,0.007,0.0,23.0,6.0,23.0,1486.0,1541.0,1680.5474853515625,1704.0,7059.0,1562.0
126896,5E13D,300,2.0,3.0,X,0.005,0.55,0.57,0.007,0.0,1.0,8.0,42.0,1486.0,1541.0,1688.51220703125,1724.0,0.0,1569.0
126895,5E13D,300,1.0,3.0,X,0.005,0.55,0.57,0.007,0.0,4.0,15.0,22.0,1486.0,1541.0,1688.6734619140625,1708.0,977.0,1570.0
126894,5E13D,300,3.0,3.0,X,0.005,0.55,0.57,0.007,0.0,5.0,2.0,54.0,1486.0,1541.0,1680.136962890625,1705.0,1259.0,1569.0
126893,5E13D,300,2.0,3.0,X,0.005,0.55,0.57,0.007,0.0,3.0,7.0,25.0,1486.0,1541.0,1671.8687744140625,1697.0,659.0,1551.0
126892,5E13D,300,1.0,3.0,X,0.005,0.55,0.57,0.007,0.0,22.0,6.0,22.0,1486.0,1541.0,1686.859619140625,1696.0,6647.0,1576.0
126891,2D42F,300,4.0,4.0,B,0.005,0.36,0.39,0.0,0.01,4.0,2.0,53.0,1492.0,1547.0,1664.5845947265625,1667.0,1015.0,1554.0
126890,2D42F,300,3.0,4.0,B,0.005,0.36,0.39,0.0,0.01,3.0,15.0,21.0,1492.0,1547.0,1664.129638671875,1669.0,594.0,1556.0
126889,2D42F,300,2.0,4.0,B,0.005,0.36,0.39,0.0,0.01,2.0,8.0,41.0,1492.0,1547.0,1663.7193603515625,1674.0,305.0,1550.0
126888,2D42F,300,1.0,4.0,B,0.005,0.36,0.39,0.0,0.01,2.0,7.0,24.0,1492.0,1547.0,1690.576904296875,1680.0,303.0,1551.0
126887,27480,300,3.0,3.0,X,0.02,0.21,0.23,0.009,0.02,21.0,6.0,21.0,1506.0,1551.0,1672.0025634765625,1667.0,6340.0,1553.0
126886,248B5,300,2.0,3.0,X,0.02,0.21,0.23,0.009,0.02,3.0,2.0,52.0,1506.0,1551.0,1665.755615234375,1658.0,721.0,1560.0
126885,248B5,300,1.0,3.0,X,0.02,0.21,0.23,0.009,0.02,2.0,15.0,20.0,1506.0,1551.0,1688.296630859375,1685.0,312.0,1553.0
126884,05E76,300,5.0,5.0,X,0.005,0.94,0.99,0.0,0.0,1.0,8.0,40.0,1463.0,1503.0,1628.6495361328125,1629.0,0.0,1512.0
126883,EEE12,300,4.0,5.0,X,0.0,0.69,0.72,0.0,0.02,1.0,7.0,23.0,1475.0,1510.0,1638.2855224609375,1657.0,0.0,1518.0
126882,EEE12,300,3.0,5.0,X,0.0,0.69,0.72,0.0,0.02,20.0,6.0,20.0,1475.0,1510.0,1629.7947998046875,1630.0,6046.0,1522.0
126881,A2DFA,300,2.0,5.0,X,0.005,0.43,0.5,0.0,0.0,2.0,2.0,51.0,1480.0,1525.0,1637.330322265625,1645.0,411.0,1523.0
126880,44B90,300,1.0,5.0,X,0.01,0.28,0.31,0.0,0.02,1.0,15.0,19.0,1496.0,1541.0,1682.5185546875,1682.0,0.0,1554.0
126879,81834,300,2.0,2.0,X,0.015,0.43,0.47,0.0,0.0,1.0,2.0,50.0,1483.0,1528.0,1659.05126953125,1681.0,0.0,1561.0
126878,F7C5E,300,1.0,6.0,X,0.015,0.27,0.29,0.009,0.0,19.0,6.0,19.0,1501.0,1551.0,1706.31640625,1700.0,5487.0,1562.0
126877,B7DF0,300,2.0,2.0,X,0.015,0.38,0.42,0.0,0.02,11.0,7.0,22.0,1486.0,1531.0,1641.594970703125,1651.0,3024.0,1536.0
126876,B7DF0,300,1.0,2.0,X,0.015,0.38,0.42,0.0,0.02,15.0,8.0,39.0,1486.0,1531.0,1658.6756591796875,1660.0,4283.0,1529.0
126875,DCC51,300,4.0,6.0,V,0.01,0.29,0.32,0.012,0.03,18.0,15.0,18.0,1486.0,1536.0,1653.3529052734375,1650.0,5203.0,1539.0
126874,E0B89,300,3.0,6.0,X,0.02,0.22,0.25,0.01,0.015,18.0,6.0,18.0,1501.0,1546.0,1665.9449462890625,1669.0,5195.0,1545.0
126873,E0B89,300,2.0,6.0,X,0.02,0.22,0.25,0.01,0.015,10.0,7.0,21.0,1501.0,1546.0,1662.286376953125,1665.0,2725.0,1546.0
